,pf,row,visible,x,y,z,labeled,x_proj,y_proj,x_proj_rotated,y_proj_rotated,x_pixel,y_pixel
2493,3.0,166.0,1.0,11.113832617319952,6.839972555076166,1329.6867319817645,False,1329.6867319817645,11.113832617319952,-323.729095605915,-1289.7246974226582,51,82
2494,4.0,166.0,1.0,12.929874110839846,1.7665943161443618,1330.7677319817647,False,1330.7677319817647,12.929874110839846,-322.2433790704103,-1291.2277656454323,51,81
2495,5.0,166.0,1.0,12.541326726385522,-3.607994448727464,1331.8487319817646,False,1331.8487319817646,12.541326726385522,-322.89136009511907,-1292.176264808101,51,81
2496,6.0,166.0,1.0,10.014439155552198,-8.367407507689762,1332.9297319817647,False,1332.9297319817647,10.014439155552198,-325.6089202981354,-1292.5868599111093,51,81
2497,7.0,166.0,1.0,5.780054590376844,-11.70014824402937,1334.0107319817646,False,1334.0107319817646,5.780054590376844,-329.9790707901163,-1292.567930483378,51,81
2498,8.0,166.0,1.0,0.5601504482285247,-13.03797267504996,1335.0917319817645,False,1335.0917319817645,0.5601504482285247,-335.3030502421989,-1292.3010914925628,51,81
2499,9.0,166.0,1.0,-4.75526130966074,-12.15277704382186,1336.1727319817646,True,1336.1727319817646,-4.75526130966074,-340.7194661429656,-1292.010227356188,51,81
2500,10.0,166.0,1.0,-9.25988433865199,-9.195490309645681,1337.2537319817645,False,1337.2537319817645,-9.25988433865199,-345.35116524234473,-1291.9233188633436,51,81
2501,11.0,166.0,1.0,-12.185664615631804,-4.670340231218594,1338.3347319817647,False,1338.3347319817647,-12.185664615631804,-348.4547912567217,-1292.2335716506755,51,81
2502,12.0,166.0,1.0,-13.03374634334084,0.651119234433561,1339.4157319817646,False,1339.4157319817646,-13.03374634334084,-349.5475297220731,-1293.066473963804,51,81
2503,13.0,166.0,1.0,-11.659528613178354,5.861560587290323,1340.4967319817647,False,1340.4967319817647,-11.659528613178354,-348.4894295532019,-1294.4584004713927,51,81
2504,14.0,166.0,1.0,-8.29732036720059,10.072585304877705,1341.5777319817646,False,1341.5777319817646,-8.29732036720059,-345.5072651945392,-1296.3504102565794,51,81
2505,0.0,167.0,1.0,-3.333586039080792,12.61704022820113,1334.434356873221,False,1334.434356873221,-3.333586039080792,-338.9062146355094,-1290.6853773406426,51,82
2506,1.0,167.0,1.0,2.0481990232641185,12.888265234743578,1335.515356873221,False,1335.515356873221,2.0481990232641185,-333.9694154835757,-1293.0854160050699,51,81
2507,2.0,167.0,1.0,7.080758969582559,10.961995822598919,1336.596356873221,False,1336.596356873221,7.080758969582559,-329.3706116764774,-1295.39760634263,51,81
2508,3.0,167.0,1.0,10.906024681004231,7.166667681518836,1337.677356873221,False,1337.677356873221,10.906024681004231,-325.9402800453913,-1297.406099226299,51,81
2509,4.0,167.0,1.0,12.871774939410214,2.1493975688948854,1338.7583568732211,False,1338.7583568732211,12.871774939410214,-324.3096688179232,-1298.9468270099383,51,81
2510,5.0,167.0,1.0,12.642842432311078,-3.2343523666654628,1339.839356873221,False,1339.839356873221,12.642842432311078,-324.80316758165844,-1299.935477637308,51,81
2511,6.0,167.0,1.0,10.258260954980548,-8.06663388158416,1340.9203568732212,False,1340.9203568732212,10.258260954980548,-327.3829977219206,-1300.381870143319,51,81
2512,7.0,167.0,1.0,6.124610011478837,-11.52352603187467,1342.001356873221,False,1342.001356873221,6.124610011478837,-331.65565380805384,-1300.3882804741481,51,81
2513,8.0,167.0,1.0,0.9466915834301503,-13.015616583391756,1343.082356873221,False,1343.082356873221,0.9466915834301503,-336.93899764928256,-1300.1320030797553,51,81
2514,9.0,167.0,1.0,-4.392641079421658,-12.288498864685518,1344.1633568732211,False,1344.1633568732211,-4.392641079421658,-342.3785652483394,-1299.8351215884375,51,81
2515,10.0,167.0,1.0,-8.983013034256441,-9.46614899662893,1345.244356873221,True,1345.244356873221,-8.983013034256441,-347.09325590940665,-1299.7266427694044,51,81
2516,11.0,167.0,1.0,-12.041749765402812,-5.0297875290534195,1346.3253568732212,False,1346.3253568732212,-12.041749765402812,-350.3255629965696,-1300.0034500755585,51,81
2517,12.0,167.0,1.0,-13.047325933918517,0.2641703505264828,1347.406356873221,True,1347.406356873221,-13.047325933918517,-351.57073147164016,-1300.7967343243477,51,81
2518,13.0,167.0,1.0,-11.82828727674873,5.51308625895733,1348.4873568732212,False,1348.4873568732212,-11.82828727674873,-350.66282039822744,-1302.1496252033357,51,81
2519,14.0,167.0,1.0,-8.59248415982734,9.82200162711839,1349.568356873221,False,1349.568356873221,-8.59248415982734,-347.80299645330837,-1304.0098375072262,51,81
2520,0.0,168.0,1.0,-3.7064189899610143,12.512591988507273,1342.4249817646773,False,1342.4249817646773,-3.7064189899610143,-341.2771175034275,-1298.325266747965,51,81
2521,1.0,168.0,1.0,1.6649511069029805,12.94335496738085,1343.5059817646772,False,1343.5059817646772,1.6649511069029805,-336.35039841070954,-1300.72268550549,51,81
2522,2.0,168.0,1.0,6.752441201441822,11.167230534965727,1344.5869817646774,False,1344.5869817646774,6.752441201441822,-331.69843080313535,-1303.0486936396358,51,81
2523,3.0,168.0,1.0,10.688616391886317,7.487054135446001,1345.6679817646773,False,1345.6679817646773,10.688616391886317,-328.160756126296,-1305.0850860406038,51,81
2524,4.0,168.0,1.0,12.802345005010283,2.5303087504666815,1346.7489817646774,False,1346.7489817646774,12.802345005010283,-326.38692497352537,-1306.6630380967194,51,81
2525,5.0,168.0,1.0,12.733228899919029,-2.8578631496743827,1347.8299817646773,True,1347.8299817646773,12.733228899919029,-326.72574643191217,-1307.6918908827483,51,81
2526,6.0,168.0,1.0,10.493052614904805,-7.758759360931325,1348.9109817646774,False,1348.9109817646774,10.493052614904805,-329.1658149097592,-1308.174608824571,51,81
2527,7.0,168.0,1.0,6.463774062342297,-11.336759892976078,1349.9919817646773,True,1349.9919817646773,6.463774062342297,-333.3374548299644,-1308.2072742541725,51,81
2528,8.0,168.0,1.0,1.332399365190765,-12.981803107875242,1351.0729817646773,False,1351.0729817646773,1.332399365190765,-338.575751612283,-1307.9627050351023,51,81
2529,9.0,168.0,1.0,-4.026154096141995,-12.413403368702678,1352.1539817646774,False,1352.1539817646774,-4.026154096141995,-344.0339219409617,-1307.6609885107061,51,81
2530,10.0,168.0,1.0,-8.698234165291943,-9.728474824233652,1353.2349817646773,False,1353.2349817646773,-8.698234165291943,-348.8276932895466,-1307.5319558402903,51,81
2531,11.0,168.0,1.0,-11.88723480656551,-5.384807206723133,1354.3159817646774,False,1354.3159817646774,-11.88723480656551,-352.18607548758354,-1307.7759949804945,51,81
2532,12.0,168.0,1.0,-13.049420227538373,-0.12301107719369385,1355.3969817646773,False,1355.3969817646773,-13.049420227538373,-353.58281724836434,-1308.5298838359715,51,81
2533,13.0,168.0,1.0,-11.986633738419352,5.159758872368639,1356.4779817646775,False,1356.4779817646775,-11.986633738419352,-352.8261338587519,-1309.843469146996,51,81
2534,14.0,168.0,1.0,-8.880084162549496,9.562771840111926,1357.5589817646774,False,1357.5589817646774,-8.880084162549496,-350.09140714531486,-1311.6711674454443,51,81
2535,0.0,169.0,1.0,-4.075989255217717,12.397129167325382,1350.4156066561338,False,1350.4156066561338,-4.075989255217717,-343.64486260146657,-1305.9659768908537,51,81
2536,1.0,169.0,1.0,1.2802375677790068,12.987050926597899,1351.4966066561337,False,1351.4966066561337,1.2802375677790068,-338.7327998316699,-1308.3595863253618,51,81
2537,2.0,169.0,1.0,6.418179395972558,11.362634960303588,1352.5776066561339,False,1352.5776066561339,6.418179395972558,-334.03200282915356,-1310.6982857013043,51,81
2538,3.0,169.0,1.0,10.461799130083067,7.800849887146475,1353.6586066561338,False,1353.6586066561338,10.461799130083067,-330.39033862257975,-1312.7617060076518,51,81
2539,4.0,169.0,1.0,12.72164542540614,2.908992552455762,1354.739606656134,False,1354.739606656134,12.72164542540614,-328.47508838476915,-1314.3764142800812,51,81
2540,5.0,169.0,1.0,12.812406563831246,-2.478858213592286,1355.8206066561338,True,1355.8206066561338,12.812406563831246,-328.6591736527339,-1315.4454845295816,51,81
2541,6.0,169.0,1.0,10.718607452978608,-7.444054961440803,1356.901606656134,False,1356.901606656134,10.718607452978608,-330.9575718978678,-1315.9650239634775,51,81
2542,7.0,169.0,1.0,6.79724818371749,-11.140014233785756,1357.9826066561338,True,1357.9826066561338,6.79724818371749,-335.02476281455085,-1316.0248367202316,51,81
2543,8.0,169.0,1.0,1.7169342627563127,-12.936562013818566,1359.0636066561337,False,1359.0636066561337,1.7169342627563127,-340.21364074391767,-1315.7931119489149,51,81
2544,9.0,169.0,1.0,-3.6561229708959093,-12.527380604966357,1360.1446066561339,True,1360.1446066561339,-3.6561229708959093,-345.68584845794334,-1315.4877469694877,51,81
2545,10.0,169.0,1.0,-8.405798416833292,-9.982236872342938,1361.2256066561338,False,1361.2256066561338,-8.405798416833292,-350.55472000674666,-1315.3391950156335,51,81
2546,11.0,169.0,1.0,-11.722255755510986,-5.735086747590622,1362.306606656134,False,1362.306606656134,-11.722255755510986,-354.03646037237723,-1315.5511721502687,51,81
2547,12.0,169.0,1.0,-13.040027380636118,-0.5100842207521965,1363.3876066561338,False,1363.3876066561338,-13.040027380636118,-355.5837852679635,-1316.265922962429,51,81
2548,13.0,169.0,1.0,-12.134428609004742,4.801889454471777,1364.468606656134,False,1364.468606656134,-12.134428609004742,-354.9792350278239,-1317.5399673660222,51,81
2549,14.0,169.0,1.0,-9.159867206905314,9.295124138593343,1365.5496066561338,False,1365.5496066561338,-9.159867206905314,-352.3722522430461,-1319.3344637563036,51,81
2550,0.0,170.0,1.0,-4.441971509626054,12.270753404240118,1358.4062315475903,False,1358.4062315475903,-4.441971509626054,-346.009135065642,-1313.6075896055654,51,81
2551,1.0,170.0,1.0,0.8943970614345486,13.019314647726175,1359.4872315475902,False,1359.4872315475902,0.8943970614345486,-341.11629198080766,-1315.9962036542122,51,81
2552,2.0,170.0,1.0,6.078267797077067,11.548037088051629,1360.5682315475904,False,1360.5682315475904,6.078267797077067,-336.37104297241115,-1318.3464565453205,51,81
2553,3.0,170.0,1.0,10.225772558239528,8.107778708570887,1361.6492315475903,False,1361.6492315475903,10.225772558239528,-332.628834292,-1320.4360093530097,51,81
2554,4.0,170.0,1.0,12.629747238804443,3.2851156271753412,1362.7302315475904,True,1362.7302315475904,12.629747238804443,-330.5740902977705,-1322.0869734298371,51,81
2555,5.0,170.0,1.0,12.88030572555265,-2.0976711887937993,1363.8112315475903,False,1363.8112315475903,12.88030572555265,-330.6035167013764,-1323.1962410450012,51,81
2556,6.0,170.0,1.0,10.93472691784297,-7.122797711026226,1364.8922315475904,False,1364.8922315475904,10.93472691784297,-332.7584608529376,-1323.7530656140189,51,81
2557,7.0,170.0,1.0,7.124738825084488,-10.933462245525599,1365.9732315475903,False,1365.9732315475903,7.124738825084488,-336.7178618728486,-1323.8408940290633,51,81
2558,8.0,170.0,1.0,2.0999577778389904,-12.879933126041204,1367.0542315475902,False,1367.0542315475902,2.0999577778389904,-341.8529926576377,-1323.6231386712223,51,81
2559,9.0,170.0,1.0,-3.282873434593968,-12.630330241622236,1368.1352315475904,False,1368.1352315475904,-3.282873434593968,-347.33466005590947,-1323.3153150264725,51,81
2560,10.0,170.0,1.0,-8.10596321415131,-10.227211759361678,1369.2162315475903,False,1369.2162315475903,-8.10596321415131,-352.27458520844567,-1323.1482955395554,51,81
2561,11.0,170.0,1.0,-11.5469578399589,-6.080317807665298,1370.2972315475904,False,1370.2972315475904,-11.5469578399589,-355.87685820869103,-1323.3289450525365,51,81
2562,12.0,170.0,1.0,-13.01915566154478,-0.8967083474946483,1371.3782315475903,False,1371.3782315475903,-13.01915566154478,-357.57364353289205,-1324.0048496238026,51,81
2563,13.0,170.0,1.0,-12.271541787671511,4.43979303047247,1372.4592315475904,False,1372.4592315475904,-12.271541787671511,-357.1219979881652,-1325.2391525875582,51,81
2564,14.0,170.0,1.0,-9.431587005543324,9.019294127417417,1373.5402315475903,False,1373.5402315475903,-9.431587005543324,-354.645293378829,-1326.9997883939152,51,81
2565,0.0,171.0,1.0,-4.804043586414509,12.133575945278029,1366.3968564390466,False,1366.3968564390466,-4.804043586414509,-348.36962308885836,-1321.250185933843,51,81
2566,1.0,171.0,1.0,0.5077692354583919,13.040117729664944,1367.4778564390465,False,1367.4778564390465,0.5077692354583919,-343.5005461323278,-1323.6326229311207,51,81
2567,2.0,171.0,1.0,5.733005622056448,11.723273712469105,1368.5588564390466,False,1368.5588564390466,5.733005622056448,-338.7152616373141,-1325.9932814404376,51,81
2568,3.0,171.0,1.0,9.980744445770004,8.407570416489607,1369.6398564390465,False,1369.6398564390465,9.980744445770004,-334.87604204622835,-1328.108048341518,51,81
2569,4.0,171.0,1.0,12.526731341318943,3.658346881095024,1370.7208564390467,False,1370.7208564390467,12.526731341318943,-332.68385241773143,-1329.7947358955773,51,81
2570,5.0,171.0,1.0,12.936866614825371,-1.7146376265020866,1371.8018564390466,True,1371.8018564390466,12.936866614825371,-332.5588334261099,-1330.9441453936709,51,81
2571,6.0,171.0,1.0,11.141220763906958,-6.795270405943274,1372.8828564390467,True,1372.8828564390467,11.141220763906958,-334.5686659029741,-1331.538685919508,51,81
2572,7.0,171.0,1.0,7.445957703059708,-10.717285751730508,1373.9638564390466,False,1373.9638564390466,7.445957703059708,-338.4170310181275,-1331.6553736623634,51,81
2573,8.0,171.0,1.0,2.4811327425904066,-12.811966293806966,1375.0448564390465,False,1375.0448564390465,2.4811327425904066,-343.4941336792367,-1331.4527003867297,51,81
2574,9.0,171.0,1.0,-2.9067340512488573,-12.722161654188737,1376.1258564390466,False,1376.1258564390466,-2.9067340512488573,-348.98067473348505,-1331.1436100306778,51,81
2575,10.0,171.0,1.0,-7.798992496106607,-10.463183838854826,1377.2068564390465,False,1377.2068564390465,-7.798992496106607,-353.98754434621935,-1330.9591910176691,51,81
2576,11.0,171.0,1.0,-11.361495371116492,-6.4201964870320385,1378.2878564390467,False,1378.2878564390467,-11.361495371116492,-357.7074183456619,-1331.1092748699828,51,81
2577,12.0,171.0,1.0,-12.986823443216249,-1.2825431200270843,1379.3688564390466,False,1379.3688564390466,-12.986823443216249,-359.55240982529654,-1331.7466591983366,51,81
2578,13.0,171.0,1.0,-12.397852576463485,4.073788346524368,1380.4498564390467,False,1380.4498564390467,-12.397852576463485,-359.25430592301376,-1332.9410551734334,51,81
2579,14.0,171.0,1.0,-9.695004369024064,8.73552461416052,1381.5308564390466,False,1381.5308564390466,-9.695004369024064,-356.91029905466024,-1334.667201526895,51,81
2580,0.0,172.0,1.0,-5.161886760861756,11.985717544979948,1374.387481330503,False,1374.387481330503,-5.161886760861756,-350.72601819538727,-1328.8938460515742,51,81
2581,1.0,172.0,1.0,0.12069443050089759,13.049441859882212,1375.468481330503,True,1375.468481330503,0.12069443050089759,-345.88523288966013,-1331.2689297695078,51,81
2582,2.0,172.0,1.0,5.382696798215715,11.88819057630211,1376.549481330503,False,1376.549481330503,5.382696798215715,-341.06436466972093,-1333.6388368402213,51,81
2583,3.0,172.0,1.0,9.72693048596285,8.699961110329548,1377.630481330503,False,1377.630481330503,9.72693048596285,-337.13175312786433,-1335.7778772312877,51,81
2584,4.0,172.0,1.0,12.412688415759302,4.0283577662957,1378.7114813305031,False,1378.7114813305031,12.412688415759302,-334.80428697786175,-1337.4997244887575,51,81
2585,5.0,172.0,1.0,12.982039442243305,-1.33009470340993,1379.792481330503,False,1379.792481330503,12.982039442243305,-334.52517201529986,-1338.689185050959,51,81
2586,6.0,172.0,1.0,11.337907218817058,-6.4617613618498835,1380.8734813305032,False,1380.8734813305032,11.337907218817058,-336.3883629752132,-1339.3218391547202,51,81
2587,7.0,172.0,1.0,7.76062205516593,-10.491675048192834,1381.954481330503,False,1381.954481330503,7.76062205516593,-340.1225439202832,-1339.4682044906244,51,81
2588,8.0,172.0,1.0,2.8601236164035786,-12.732721346942709,1383.035481330503,False,1383.035481330503,2.8601236164035786,-345.13738855959326,-1339.281712689478,51,81
2589,9.0,172.0,1.0,-2.52803592874716,-12.80279400533194,1384.1164813305031,False,1384.1164813305031,-2.52803592874716,-350.6242129513678,-1338.972548691206,51,81
2590,10.0,172.0,1.0,-7.485156482809595,-10.689945389376577,1385.197481330503,True,1385.197481330503,-7.485156482809595,-355.693858950912,-1338.7718134755264,51,81
2591,11.0,172.0,1.0,-11.166031607841568,-6.754423597368103,1386.2784813305032,False,1386.2784813305032,-11.166031607841568,-359.5282987923546,-1338.892120534492,51,81
2592,12.0,172.0,1.0,-12.943059187047972,-1.6672488958080418,1387.359481330503,False,1387.359481330503,-12.943059187047972,-361.5201116913627,-1339.4913445265058,51,81
2593,13.0,172.0,1.0,-12.513249786549657,3.704197589143291,1388.4404813305032,True,1388.4404813305032,-12.513249786549657,-361.37605121895473,-1340.6457030934369,51,81
2594,14.0,172.0,1.0,-9.94988741637369,8.444065395382044,1389.521481330503,False,1389.521481330503,-9.94988741637369,-359.1670448459892,-1342.3367614854005,51,81
2595,0.0,173.0,1.0,-5.515186030863647,11.827308360103176,1382.3781062219596,False,1382.3781062219596,-5.515186030863647,-353.0780155124118,-1336.5386491982129,51,81
2596,1.0,173.0,1.0,-0.26648661932106094,13.047278830534852,1383.4591062219595,False,1383.4591062219595,-0.26648661932106094,-348.2700224754202,-1338.9052098817717,51,81
2597,2.0,173.0,1.0,5.027649695322665,12.042642506573129,1384.5401062219596,False,1384.5401062219596,5.027649695322665,-343.41805361587996,-1341.2832003157478,51,81
2598,3.0,173.0,1.0,9.46455410610999,8.984693404480563,1385.6211062219595,False,1385.6211062219595,9.46455410610999,-339.39575129420064,-1343.445552225932,51,81
2599,4.0,173.0,1.0,12.287718851804787,4.394822569683707,1386.7021062219596,False,1386.7021062219596,12.287718851804787,-336.93529681663813,-1345.201964462617,51,81
2600,5.0,173.0,1.0,13.015784443080717,-0.9443809248698375,1387.7831062219595,False,1387.7831062219595,13.015784443080717,-336.50257095498733,-1346.4313500139629,51,81
2601,6.0,173.0,1.0,11.52461314346771,-6.122564160007742,1388.8641062219597,False,1388.8641062219597,11.52461314346771,-338.2177196412554,-1347.1024817661419,51,81
2602,7.0,173.0,1.0,8.068454888742417,-10.256828735448817,1389.9451062219596,False,1389.9451062219596,8.068454888742417,-341.8346686649303,-1347.2793168357493,51,81
2603,8.0,173.0,1.0,3.2365967812826093,-12.642268043171333,1391.0261062219595,True,1391.0261062219595,3.2365967812826093,-346.78308018879846,-1347.1100916571443,51,81
2604,9.0,173.0,1.0,-2.1471124273817184,-12.872156316025027,1392.1071062219596,False,1392.1071062219596,-2.1471124273817184,-352.2655973502326,-1346.8020471505595,51,81
2605,10.0,173.0,1.0,-7.164731437751108,-10.907296797323385,1393.1881062219595,False,1393.1881062219595,-7.164731437751108,-357.39379640241555,-1346.586093418454,51,81
2606,11.0,173.0,1.0,-10.960738612928983,-7.082704925312616,1394.2691062219596,False,1394.2691062219596,-10.960738612928983,-361.3396660786691,-1346.677438763299,51,81
2607,12.0,173.0,1.0,-12.887901417828905,-2.0504870261290837,1395.3501062219595,False,1395.3501062219595,-12.887901417828905,-363.4767864170664,-1347.2388959173172,51,81
2608,13.0,173.0,1.0,-12.61763183610149,3.331346101592885,1396.4311062219597,False,1396.4311062219597,-12.61763183610149,-363.4871355606506,-1348.353121900695,51,81
2609,14.0,173.0,1.0,-10.196011779204143,8.145173036733494,1397.5121062219596,False,1397.5121062219596,-10.196011779204143,-361.4153135992745,-1350.0085247097802,51,81
2610,0.0,174.0,1.0,-5.863630394223149,11.658487835047156,1390.3687311134158,False,1390.3687311134158,-5.863630394223149,-355.4253140384003,-1344.1846736070288,51,81
2611,1.0,174.0,1.0,-0.6534330863654034,13.033630545693823,1391.4497311134157,False,1391.4497311134157,-0.6534330863654034,-350.6545850217057,-1346.5415490038363,51,81
2612,2.0,174.0,1.0,4.66817685415625,12.186493542373864,1392.5307311134159,False,1392.5307311134159,4.66817685415625,-345.7760259851526,-1348.9264504873204,51,81
2613,3.0,174.0,1.0,9.19384627082843,9.261516654866748,1393.6117311134158,False,1393.6117311134158,9.19384627082843,-341.6678130075768,-1351.1111314250957,51,81
2614,4.0,174.0,1.0,12.151932657633317,4.757418699709426,1394.692731113416,False,1394.692731113416,12.151932657633317,-339.0767754633333,-1352.9014834899483,51,81
2615,5.0,174.0,1.0,13.038071912296328,-0.5578358269146799,1395.7737311134158,False,1395.7737311134158,13.038071912296328,-338.4910589950108,-1354.1706328103162,51,81
2616,6.0,174.0,1.0,11.701174184412146,-5.777977388848695,1396.854731113416,False,1396.854731113416,11.701174184412146,-340.0568949695566,-1354.8805724103106,51,81
2617,7.0,174.0,1.0,8.369185224775942,-10.012953543954552,1397.9357311134158,True,1397.9357311134158,8.369185224775942,-343.5536675174123,-1355.0886425323852,51,81
2618,8.0,174.0,1.0,3.61022083551982,-12.540686006705476,1399.0167311134157,False,1399.0167311134157,3.61022083551982,-348.4315293119227,-1354.9377539249185,51,81
2619,9.0,174.0,1.0,-1.7642988664013528,-12.930187528029702,1400.0977311134159,False,1400.0977311134159,-1.7642988664013528,-353.90515246671765,-1354.6320210584624,51,81
2620,10.0,174.0,1.0,-6.8379994246133,-11.115046732649764,1401.1787311134158,False,1401.1787311134158,-6.8379994246133,-359.0876296943011,-1354.4019598927275,51,81
2621,11.0,174.0,1.0,-10.745797101647282,-7.404751491456611,1402.259731113416,False,1402.259731113416,-10.745797101647282,-363.1416951087481,-1354.46518409709,51,81
2622,12.0,174.0,1.0,-12.821398689826973,-2.4319201542203666,1403.3407311134158,False,1403.3407311134158,-12.821398689826973,-365.4224809953523,-1354.98930115684,51,81
2623,13.0,174.0,1.0,-12.710906839713333,2.9555620974915797,1404.421731113416,False,1404.421731113416,-12.710906839713333,-365.58747001738584,-1356.063334709179,51,81
2624,14.0,174.0,1.0,-10.433160799220092,7.839110647108968,1405.5027311134158,False,1405.5027311134158,-10.433160799220092,-363.6548956231397,-1357.6825457008927,51,81
2625,0.0,175.0,1.0,-6.206913122419252,11.479404579103383,1398.3593560048723,True,1398.3593560048723,-6.206913122419252,-357.7676169080718,-1351.8319964362397,51,81
2626,1.0,175.0,1.0,-1.0398043494884748,13.008509019668043,1399.4403560048722,False,1399.4403560048722,-1.0398043494884748,-353.0385908604728,-1354.1780328196805,51,81
2627,2.0,175.0,1.0,4.30459471138329,12.319617054548855,1400.5213560048724,False,1400.5213560048724,4.30459471138329,-348.13797551628966,-1356.5686669552615,51,81
2628,3.0,175.0,1.0,8.915045278746803,9.530187179583326,1401.6023560048723,False,1401.6023560048723,8.915045278746803,-343.9477076321553,-1358.7746747733106,51,81
2629,4.0,175.0,1.0,12.005449363083489,5.115826970338062,1402.6833560048724,False,1402.6833560048724,12.005449363083489,-341.2286072317406,-1360.598311638739,51,81
2630,5.0,175.0,1.0,13.048882230682056,-0.17079967737102117,1403.7643560048723,False,1403.7643560048723,13.048882230682056,-340.49065512369816,-1361.907028504765,51,81
2631,6.0,175.0,1.0,11.867434918539383,-5.428304381133412,1404.8453560048724,False,1404.8453560048724,11.867434918539383,-341.9060393854028,-1362.6560719902104,51,81
2632,7.0,175.0,1.0,8.662548336438078,-9.760264152105409,1405.9263560048723,False,1405.9263560048723,8.662548336438078,-345.2797966919348,-1362.8961149879312,51,81
2633,8.0,175.0,1.0,3.980666885421923,-12.428064658155966,1407.0073560048722,False,1407.0073560048722,3.980666885421923,-350.08305424667066,-1362.764616758887,51,81
2634,9.0,175.0,1.0,-1.3799322288361529,-12.97683655764452,1408.0883560048724,False,1408.0883560048724,-1.3799322288361529,-355.5432044477416,-1362.4623856461108,51,81
2635,10.0,175.0,1.0,-6.5052480589747095,-11.313012317292232,1409.1693560048723,False,1409.1693560048723,-6.5052480589747095,-360.7756371935079,-1362.2193405480314,51,81
2636,11.0,175.0,1.0,-10.521396282658708,-7.720279804725703,1410.2503560048724,False,1410.2503560048724,-10.521396282658708,-364.9345690070122,-1362.255308940021,51,81
2637,12.0,175.0,1.0,-12.743609544047704,-2.8112125122189333,1411.3313560048723,False,1411.3313560048723,-12.743609544047704,-367.3572520847667,-1362.7425455189589,51,81
2638,13.0,175.0,1.0,-12.792992689287265,2.5771763718928087,1412.4123560048724,False,1412.4123560048724,-12.792992689287265,-367.6769751213516,-1363.776362173357,51,81
2639,14.0,175.0,1.0,-10.661125718938793,7.52614764703575,1413.4933560048723,False,1413.4933560048723,-10.661125718938793,-365.8855888729606,-1365.358876972131,51,81
2640,0.0,176.0,1.0,-6.544732030613974,11.290216235637628,1406.3499808963288,False,1406.3499808963288,-6.544732030613974,-360.10463165372016,-1359.4806937010894,51,81
2641,1.0,176.0,1.0,-1.4252602938870642,12.971936366428451,1407.4309808963287,False,1407.4309808963287,-1.4252602938870642,-355.42171081373596,-1361.8147468859133,51,81
2642,2.0,176.0,1.0,3.9372233210055825,12.441895857164605,1408.5119808963289,False,1408.5119808963289,3.9372233210055825,-350.5035924470267,-1364.2099302298411,51,81
2643,3.0,176.0,1.0,8.628396552735818,9.790468473404971,1409.5929808963288,False,1409.5929808963288,8.628396552735818,-346.23519763694526,-1366.4362440072257,51,81
2644,4.0,176.0,1.0,11.848397914434837,5.4697318820227565,1410.6739808963289,False,1410.6739808963289,11.848397914434837,-343.3906673220095,-1368.2924813457025,51,81
2645,5.0,176.0,1.0,13.048205882133418,0.2163868236718634,1411.7549808963288,False,1411.7549808963288,13.048205882133418,-342.5013685511516,-1369.640534703513,51,81
2646,6.0,176.0,1.0,12.023248989890096,-5.073852946933596,1412.835980896329,False,1412.835980896329,12.023248989890096,-343.765294538494,-1370.4289436896854,51,81
2647,7.0,176.0,1.0,8.948285982118962,-9.498982997258878,1413.9169808963288,False,1413.9169808963288,8.948285982118962,-347.013306126025,-1370.7016692411564,51,81
2648,8.0,176.0,1.0,4.347608834828594,-12.304503135816592,1414.9979808963287,False,1414.9979808963287,4.347608834828594,-351.7379706031718,-1370.5905981288613,51,81
2649,9.0,176.0,1.0,-0.9943508648580246,-13.01206234067283,1416.0789808963289,False,1416.0789808963289,-0.9943508648580246,-357.1800807634023,-1370.2930558007936,51,81
2650,10.0,176.0,1.0,-6.166770255127999,-11.50101928615323,1417.1599808963288,False,1417.1599808963288,-6.166770255127999,-362.4581023953025,-1370.0381617011471,51,81
2651,11.0,176.0,1.0,-10.2877336914626,-8.029012111931658,1418.240980896329,False,1418.240980896329,-10.2877336914626,-366.71847895695925,-1370.0477636016133,51,81
2652,12.0,176.0,1.0,-12.654602456701765,-3.1880302167384853,1419.3219808963288,False,1419.3219808963288,-12.654602456701765,-369.28116595958164,-1370.4986117783365,51,81
2653,13.0,176.0,1.0,-12.863817126311234,2.1965220100927247,1420.402980896329,False,1420.402980896329,-12.863817126311234,-369.7555809375986,-1371.4922224700126,51,81
2654,14.0,176.0,1.0,-10.879705865455172,7.2065595315087965,1421.4839808963288,False,1421.4839808963288,-10.879705865455172,-368.10719912872077,-1373.0375690031942,51,81
2655,0.0,177.0,1.0,-6.876789743659471,11.091089343319704,1414.340605787785,False,1414.340605787785,-6.876789743659471,-362.4360704626683,-1367.1308402069337,51,81
2656,1.0,177.0,1.0,-1.8094616104944665,12.923944780141502,1415.421605787785,False,1415.421605787785,-1.8094616104944665,-357.80361648333655,-1369.4517765564574,51,81
2657,2.0,177.0,1.0,3.566386072622934,12.553222310665943,1416.5026057877851,False,1416.5026057877851,3.566386072622934,-352.8725637867617,-1371.850321660407,51,81
2658,3.0,177.0,1.0,8.334152423867566,10.042131415976508,1417.583605787785,True,1417.583605787785,8.334152423867566,-348.5300388048964,-1374.095902601263,51,81
2659,4.0,177.0,1.0,11.680916560899085,5.818821899432352,1418.6646057877851,False,1418.6646057877851,11.680916560899085,-345.56282193050504,-1375.984027387724,51,81
